,userID,rating,area
8974,1266203,4.0,대구광역시 달성군
8975,1266203,4.0,경기도 수원시
8978,1266302,4.0,부산광역시 사하구
8979,1266302,4.0,부산광역시 금정구
8980,1266301,4.0,부산광역시 강서구
8981,1266301,4.0,부산광역시 기장군
8982,1266301,4.0,경상남도 창원시
8983,1266302,4.0,경상남도 창원시
8987,1266702,4.0,부산광역시 부산진구
8988,1266703,4.0,부산광역시 부산진구
8989,1266702,4.0,부산광역시 동래구
8990,1266701,4.0,부산광역시 해운대구
8991,1266703,4.0,부산광역시 수영구
8992,1266704,5.0,부산광역시 수영구
8993,1266704,5.0,전라남도 강진군
8994,1266704,4.0,경상북도 포항시
8995,1266703,4.0,경상북도 경주시
8996,1266703,4.0,경상남도 통영시
8997,1266703,4.0,경상남도 밀양시
8998,1266803,5.0,부산광역시 해운대구
8999,1266803,4.0,경상남도 남해군
9005,1267102,4.0,전라북도 전주시
9006,1267102,4.0,전라북도 전주시
9007,1267102,5.0,경상남도 통영시
9009,1267201,4.0,전라남도 여수시
9010,1267201,4.0,경상남도 거제시
9011,1267302,4.0,전라남도 보성군
9012,1267302,4.0,전라남도 보성군
9014,1267401,4.0,부산광역시 영도구
9015,1267401,4.0,부산광역시 해운대구
9016,1267401,4.0,부산광역시 해운대구
9017,1267401,4.0,부산광역시 해운대구
9018,1267401,4.0,부산광역시 기장군
9019,1267402,4.0,전라남도 여수시
9020,1267501,4.0,울산광역시 동구
9021,1267501,4.0,경상남도 창원시
9023,1267602,4.0,전라남도 여수시
9030,1267801,4.0,전라남도 여수시
9031,1267903,4.0,전라남도 여수시
9032,1267901,4.0,경상남도 산청군
9033,1267901,4.0,경상남도 산청군
9034,1267901,4.0,경상남도 함양군
9036,1268003,4.0,부산광역시 해운대구
9037,1268002,4.0,대구광역시 동구
9038,1268001,4.0,대구광역시 달성군
9039,1268001,4.0,울산광역시 동구
9040,1268002,4.0,충청북도 충주시
9041,1268003,4.0,전라북도 전주시
9042,1268003,4.0,경상북도 포항시
9043,1268003,4.0,경상남도 통영시
9044,1268001,4.0,경상남도 거제시
9046,1268102,3.0,부산광역시 해운대구
9047,1268102,4.0,부산광역시 해운대구
9048,1268102,4.0,부산광역시 해운대구
9049,1268102,4.0,부산광역시 기장군
9050,1268102,4.0,강원도 인제군
9051,1268102,4.0,경상북도 경주시
9052,1268102,4.0,경상남도 밀양시
9053,1268102,4.0,경상남도 양산시
9056,1268205,4.0,부산광역시 해운대구
9057,1268205,4.0,대구광역시 동구
9058,1268201,4.0,울산광역시 중구
9059,1268201,4.0,울산광역시 울주군
9060,1268201,4.0,전라남도 강진군
9061,1268201,5.0,제주특별자치도 서귀포시
9065,1268402,4.0,부산광역시 해운대구
9066,1268402,4.0,부산광역시 해운대구
9070,1268601,4.0,전라남도 순천시
9071,1268601,4.0,전라남도 강진군
9072,1268701,5.0,경기도 남양주시
9073,1268701,4.0,제주특별자치도 서귀포시
9074,1268701,4.0,제주특별자치도 서귀포시
9076,1268803,4.0,부산광역시 부산진구
9077,1268803,4.0,부산광역시 남구
9078,1268803,4.0,부산광역시 해운대구
9079,1268803,4.0,부산광역시 해운대구
9080,1268803,3.0,경상남도 거제시
9081,1268803,3.0,경상남도 거제시
9082,1268803,4.0,경상남도 창원시
9083,1268802,4.0,경상남도 창녕군
9085,1268901,4.0,강원도 고성군
9086,1268901,2.0,전라남도 여수시
9087,1268902,4.0,전라남도 강진군
9088,1268902,4.0,경상남도 통영시
9089,1268902,4.0,경상남도 거제시
9090,1268901,3.0,경상남도 합천군
9093,1269102,4.0,부산광역시 기장군
9094,1269102,4.0,대구광역시 중구
9095,1269102,4.0,강원도 춘천시
9096,1269102,4.0,강원도 춘천시
9097,1269102,4.0,전라남도 화순군
9098,1269102,3.0,전라남도 강진군
9099,1269102,4.0,경상남도 하동군
9101,1269203,4.0,부산광역시 부산진구
9102,1269201,3.0,부산광역시 북구
9103,1269203,4.0,대구광역시 동구
9104,1269203,4.0,대구광역시 서구
9105,1269203,3.0,대전광역시 동구
9106,1269201,4.0,전라남도 광양시
9108,1269302,4.0,부산광역시 기장군
9109,1269302,4.0,세종특별자치시 세종시
9110,1269302,4.0,충청남도 예산군
9111,1269302,4.0,경상북도 경주시
9112,1269302,4.0,경상남도 거제시
9114,1269402,3.0,경상남도 창원시
9115,1269402,3.0,경상남도 창원시
9117,1269505,4.0,울산광역시 울주군
9118,1269501,4.0,경기도 수원시
9119,1269501,4.0,경기도 성남시
9120,1269502,4.0,전라북도 완주군
9121,1269501,4.0,전라남도 여수시
9122,1269502,4.0,전라남도 강진군
9123,1269505,4.0,경상남도 거제시
9125,1269601,4.0,부산광역시 기장군
9126,1269602,4.0,울산광역시 울주군
9127,1269602,4.0,충청북도 괴산군
9128,1269901,4.0,부산광역시 기장군
9129,1269901,4.0,전라남도 완도군
9133,1270101,4.0,경상남도 사천시
9134,1270301,5.0,경기도 남양주시
9135,1270301,5.0,경기도 남양주시
9137,1270402,4.0,경상남도 거제시
9138,1270401,4.0,경상남도 합천군
9139,1270401,4.0,경상남도 합천군
9140,1270602,4.0,경상북도 포항시
9141,1270601,4.0,경상북도 경주시
9144,1271001,5.0,울산광역시 울주군
9145,1271001,4.0,경상북도 문경시
9146,1271001,4.0,경상남도 밀양시
9147,1271204,3.0,경기도 수원시
9155,1271602,3.0,부산광역시 동래구
9158,1271701,4.0,서울특별시 송파구
9159,1271701,4.0,경상남도 사천시
9160,1271904,4.0,부산광역시 해운대구
9161,1271903,5.0,경기도 수원시
9162,1271903,4.0,전라남도 여수시
9163,1271903,5.0,제주특별자치도 서귀포시
9171,1272002,4.0,전라남도 구례군
9179,1272401,4.0,부산광역시 기장군
9180,1272401,4.0,경상남도 양산시
9185,1272702,4.0,제주특별자치도 서귀포시
9187,1272802,4.0,충청남도 청양군
9188,1272802,4.0,전라남도 강진군
9189,1272801,4.0,경상북도 영덕군
9190,1272802,4.0,경상남도 사천시
9191,1272801,4.0,경상남도 남해군
9192,1272802,4.0,경상남도 거창군
9193,1272801,4.0,경상남도 합천군
9194,1272802,4.0,경상남도 합천군
9200,1273401,4.0,전라남도 곡성군
9201,1273404,4.0,경상북도 경주시
9202,1273404,4.0,경상북도 경주시
9203,1273403,4.0,경상남도 진주시
9204,1273403,4.0,경상남도 진주시
9205,1273401,4.0,경상남도 남해군
9208,1273501,3.0,대구광역시 남구
9209,1273501,4.0,전라남도 곡성군
9210,1273701,4.0,대구광역시 남구
9211,1273701,3.0,대구광역시 남구
9213,1273902,5.0,강원도 평창군
9214,1273902,5.0,강원도 평창군
9215,1273902,4.0,전라남도 여수시
9216,1273902,3.0,전라남도 곡성군
9217,1273902,4.0,경상남도 사천시
9218,1273902,4.0,경상남도 밀양시
9219,1273902,4.0,경상남도 거제시
9220,1273902,4.0,경상남도 거제시
9221,1273902,4.0,경상남도 창녕군
9222,1273902,5.0,경상남도 합천군
9223,1274001,4.0,경상남도 양산시
9224,1274102,4.0,경상남도 합천군
9227,1274202,4.0,서울특별시 종로구
9232,1274601,4.0,대구광역시 서구
9233,1274602,4.0,전라남도 순천시
9234,1274602,4.0,경상북도 청도군
9235,1274602,4.0,경상남도 통영시
9238,1274901,4.0,경상북도 영덕군
9239,1274901,4.0,경상북도 포항시
9240,1274902,4.0,경상북도 영덕군
9241,1274902,4.0,경상남도 거창군
9244,1275201,4.0,부산광역시 해운대구
9245,1275201,4.0,충청북도 옥천군
9246,1275201,4.0,전라남도 여수시
9247,1275201,4.0,경상북도 영덕군
9248,1275301,4.0,경상남도 사천시
9251,1275501,4.0,경상남도 통영시
9261,1275901,4.0,경상북도 고령군
9262,1275901,4.0,경상남도 사천시
9265,1276201,4.0,경상남도 사천시
9266,1276201,4.0,경상남도 합천군
9273,1276702,4.0,부산광역시 해운대구
9274,1276704,4.0,대구광역시 서구
9275,1276704,4.0,울산광역시 남구
9276,1276704,4.0,울산광역시 남구
9277,1276703,4.0,강원도 양양군
9278,1276703,4.0,강원도 양양군
9280,1276902,5.0,서울특별시 송파구
9281,1276902,5.0,강원도 고성군
9282,1276902,4.0,제주특별자치도 서귀포시
9283,1276904,4.0,제주특별자치도 서귀포시
9284,1276905,4.0,제주특별자치도 서귀포시
9286,1277001,5.0,제주특별자치도 서귀포시
9291,1277403,4.0,서울특별시 종로구
9301,1278201,4.0,서울특별시 용산구
9302,1278201,4.0,전라남도 여수시
9304,1278504,4.0,부산광역시 해운대구
9305,1278504,4.0,부산광역시 해운대구
9306,1278504,4.0,강원도 춘천시
9307,1278505,4.0,제주특별자치도 서귀포시
9308,1278505,4.0,제주특별자치도 서귀포시
9317,1278901,4.0,제주특별자치도 제주시
9318,1278901,4.0,제주특별자치도 서귀포시
9320,1279002,4.0,강원도 춘천시
9321,1279002,5.0,제주특별자치도 서귀포시
9329,1279501,4.0,제주특별자치도 서귀포시
9330,1279501,4.0,제주특별자치도 서귀포시
9332,1280002,4.0,서울특별시 동작구
9333,1280001,5.0,경기도 용인시
9334,1280001,4.0,제주특별자치도 제주시
9335,1280002,5.0,제주특별자치도 제주시
9336,1280001,4.0,제주특별자치도 서귀포시
9337,1280001,4.0,제주특별자치도 서귀포시
9338,1280002,4.0,제주특별자치도 서귀포시
9340,1280105,4.0,서울특별시 관악구
9341,1280105,4.0,대구광역시 동구
9342,1280101,4.0,경상남도 남해군
9343,1280105,4.0,제주특별자치도 제주시
9344,1280101,4.0,제주특별자치도 서귀포시
9345,1280102,4.0,제주특별자치도 서귀포시
9346,1280105,4.0,제주특별자치도 서귀포시
9347,1280105,4.0,제주특별자치도 서귀포시
9352,1280201,4.0,제주특별자치도 제주시
9353,1280201,4.0,제주특별자치도 서귀포시
9354,1280201,4.0,제주특별자치도 서귀포시
9355,1280201,4.0,제주특별자치도 서귀포시
9356,1280201,4.0,제주특별자치도 서귀포시
9357,1280201,4.0,제주특별자치도 서귀포시
9358,1280201,4.0,제주특별자치도 서귀포시
9359,1280201,4.0,제주특별자치도 서귀포시
9360,1280201,4.0,제주특별자치도 서귀포시
9363,1280401,4.0,제주특별자치도 제주시
9364,1280401,4.0,제주특별자치도 서귀포시
9372,1280801,4.0,전라남도 여수시
9373,1280801,4.0,제주특별자치도 제주시
9374,1280801,4.0,제주특별자치도 서귀포시
9375,1280801,4.0,제주특별자치도 서귀포시
9376,1280801,4.0,제주특별자치도 서귀포시
9377,1280801,4.0,제주특별자치도 서귀포시
9378,1280801,4.0,제주특별자치도 서귀포시
9379,1280801,4.0,제주특별자치도 서귀포시
9380,1280801,4.0,제주특별자치도 서귀포시
9381,1280801,4.0,제주특별자치도 서귀포시
9382,1280801,4.0,제주특별자치도 서귀포시
9383,1280801,4.0,제주특별자치도 서귀포시
9384,1280801,4.0,제주특별자치도 서귀포시
9385,1280801,4.0,제주특별자치도 서귀포시
9386,1280801,4.0,제주특별자치도 서귀포시
9396,1281301,4.0,서울특별시 종로구
9412,1233902,5.0,광주광역시 광산구
9426,1302201,5.0,제주특별자치도 서귀포시
9428,1302301,4.0,인천광역시 부평구
9430,1183804,4.0,서울특별시 강남구
9431,1183804,3.0,서울특별시 강남구
9432,1183804,3.0,서울특별시 강남구
9433,1183804,4.0,서울특별시 강남구
9434,1302401,3.0,서울특별시 강남구
9435,1302401,3.0,서울특별시 강남구
9436,1183804,4.0,경기도 용인시
9437,1183804,4.0,경기도 안성시
9438,1183804,4.0,강원도 양양군
9439,1183804,3.0,충청남도 천안시
9440,1134303,5.0,서울특별시 종로구
9446,1302901,4.0,경상북도 청도군
9449,1303001,4.0,부산광역시 해운대구
9450,1303001,4.0,경기도 가평군
9460,1304101,4.0,경기도 남양주시
9470,1229202,4.0,충청남도 보령시
9471,1229202,4.0,충청남도 서천군
9472,1229202,4.0,전라북도 정읍시
9473,1229202,4.0,전라북도 정읍시
9474,1229202,4.0,전라남도 영광군
9475,1229202,4.0,전라남도 영광군
9476,1229202,4.0,전라남도 영광군
9477,1229202,4.0,전라남도 영광군
9479,1238403,4.0,전라남도 목포시
9480,1238403,4.0,전라남도 강진군
9481,1238404,4.0,전라남도 해남군
9482,1238403,4.0,전라남도 영암군
9483,1238403,4.0,전라남도 무안군
9484,1238404,4.0,전라남도 완도군
9485,1238404,4.0,전라남도 완도군
9488,1208503,4.0,충청남도 공주시
9489,1305501,4.0,충청남도 아산시
9491,1183805,4.0,서울특별시 광진구
9492,1183805,1.0,서울특별시 서대문구
9493,1183805,4.0,경기도 이천시
9494,1183805,3.0,경기도 화성시
9495,1183805,4.0,충청남도 당진시
9496,1183805,4.0,충청남도 당진시
9497,1183805,4.0,제주특별자치도 서귀포시
9499,1305701,4.0,서울특별시 송파구
9500,1305702,4.0,서울특별시 송파구
9508,1067704,3.0,부산광역시 동구
9509,1067704,4.0,경상남도 하동군
9510,1067704,5.0,제주특별자치도 서귀포시
9512,1117203,4.0,충청남도 보령시
9527,1016603,4.0,서울특별시 성북구
9537,1308902,5.0,서울특별시 송파구
9538,1308902,3.0,서울특별시 송파구
9539,1308902,5.0,서울특별시 송파구
9542,1309001,4.0,경기도 포천시
9545,1269204,4.0,전라남도 보성군
9546,1269204,4.0,전라남도 장성군
9547,1269204,4.0,경상북도 청송군
9548,1269204,4.0,경상북도 영덕군
9549,1269204,4.0,경상남도 통영시
9550,1269204,4.0,경상남도 창녕군
9551,1220506,4.0,전라북도 고창군
9553,1242503,4.0,경상남도 김해시
9554,1242503,5.0,경상남도 거제시
9558,1085004,3.0,대구광역시 서구
9559,1085005,4.0,대구광역시 수성구
9560,1085005,3.0,대구광역시 수성구
9561,1085004,3.0,경상북도 구미시
9564,1166705,4.0,서울특별시 종로구
9565,1166705,4.0,서울특별시 영등포구
9566,1166705,4.0,서울특별시 영등포구
9567,1166705,5.0,부산광역시 해운대구
9568,1166705,4.0,경기도 가평군
9569,1166704,4.0,강원도 원주시
9570,1166705,4.0,충청남도 보령시
9571,1166705,3.0,충청남도 당진시
9573,1274906,4.0,경기도 수원시
9574,1274906,4.0,경상남도 거창군
9576,1185307,4.0,서울특별시 광진구
9577,1185307,3.0,서울특별시 마포구
9578,1185307,4.0,서울특별시 송파구
9579,1185307,4.0,서울특별시 강동구
9580,1185307,5.0,경기도 안성시
9581,1310003,3.0,경기도 가평군
9582,1185307,4.0,충청북도 제천시
9583,1310003,4.0,충청남도 아산시
9584,1185307,5.0,전라북도 전주시
9586,1146402,4.0,경기도 포천시
9592,1310701,5.0,전라남도 영암군
9600,1023706,4.0,강원도 홍천군
9602,1311501,4.0,서울특별시 마포구
9605,1063404,4.0,경상남도 밀양시
9613,1311901,3.0,서울특별시 종로구
9614,1133204,3.0,인천광역시 남동구
9615,1311901,3.0,대전광역시 대덕구
9616,1311901,4.0,경기도 안산시
9617,1311901,4.0,충청남도 아산시
9618,1312001,3.0,충청남도 아산시
9620,1210205,4.0,충청북도 제천시
9621,1210205,4.0,충청북도 제천시
9627,1312401,4.0,제주특별자치도 제주시
9628,1312401,4.0,제주특별자치도 제주시
9629,1312401,4.0,제주특별자치도 서귀포시
9636,1036403,4.0,부산광역시 해운대구
9637,1036403,5.0,강원도 속초시
9638,1036403,4.0,경상북도 울진군
9641,1051005,3.0,강원도 태백시
9643,1051103,5.0,경기도 광주시
9649,1122602,4.0,부산광역시 해운대구
9650,1122602,4.0,울산광역시 동구
9651,1122602,4.0,울산광역시 울주군
9652,1122602,4.0,울산광역시 울주군
9653,1122602,4.0,강원도 정선군
9654,1122602,4.0,전라남도 여수시
9655,1122602,4.0,경상남도 밀양시
9658,1238704,4.0,광주광역시 동구
9659,1238704,5.0,경상남도 거제시
9667,1071604,4.0,부산광역시 기장군
9668,1071604,4.0,부산광역시 기장군
9669,1071604,4.0,부산광역시 기장군
9672,1177103,4.0,강원도 동해시
9683,1016004,4.0,경기도 여주시
9696,1166301,4.0,서울특별시 송파구
9697,1219102,4.0,경기도 포천시
9698,1219102,5.0,경기도 양평군
9699,1219102,4.0,경기도 양평군
9700,1219102,5.0,강원도 삼척시
9701,1219102,5.0,강원도 삼척시
9702,1219102,4.0,강원도 횡성군
9703,1219102,5.0,충청북도 음성군
9704,1219102,5.0,충청북도 음성군
9705,1219102,4.0,충청남도 서산시
9706,1227103,4.0,부산광역시 사하구
9707,1227103,4.0,대구광역시 달서구
9708,1227103,4.0,인천광역시 중구
9709,1227103,4.0,경기도 용인시
9710,1227103,4.0,강원도 양양군
9711,1227103,4.0,충청남도 보령시
9712,1227103,4.0,충청남도 보령시
9713,1227103,4.0,충청남도 보령시
9714,1227103,4.0,전라북도 군산시
9715,1227103,4.0,전라북도 남원시
9716,1227103,4.0,전라북도 진안군
9717,1227103,4.0,전라북도 부안군
9718,1227103,4.0,전라남도 여수시
9719,1227103,4.0,경상북도 경주시
9720,1227103,4.0,경상남도 통영시
9721,1227103,4.0,경상남도 통영시
9722,1227103,4.0,경상남도 거제시
9723,1227103,4.0,경상남도 거제시
9724,1227103,3.0,경상남도 거제시
9727,1234903,4.0,부산광역시 중구
9732,1256802,4.0,부산광역시 동래구
9733,1256802,4.0,충청북도 단양군
9734,1256801,4.0,경상북도 경산시
9735,1256802,4.0,경상북도 영덕군
9743,1324101,4.0,경기도 고양시
9749,1536903,5.0,전라북도 완주군
9751,1100003,4.0,경기도 의왕시
9752,1100003,4.0,경기도 파주시
9753,1101302,4.0,서울특별시 종로구
9754,1195303,4.0,경기도 용인시
9755,1195303,4.0,경기도 파주시
9756,1123002,4.0,충청남도 보령시
9757,1123002,4.0,충청남도 보령시
9758,1123002,4.0,충청남도 서천군
9759,1178703,4.0,인천광역시 강화군
9760,1178703,4.0,경기도 파주시
9761,1178703,4.0,제주특별자치도 서귀포시
9763,1503801,3.0,인천광역시 중구
9764,1503801,3.0,경기도 과천시
9765,1503801,3.0,전라남도 여수시
9782,1066702,5.0,전라북도 정읍시
9784,1073603,4.0,경상남도 양산시
9785,1073603,4.0,경상남도 양산시
9786,1073603,4.0,경상남도 양산시
9787,1073603,4.0,경상남도 양산시
9788,1073603,4.0,경상남도 양산시
9789,1073603,4.0,경상남도 양산시
9790,1073603,4.0,경상남도 양산시
9791,1073603,4.0,경상남도 양산시
9801,1133703,4.0,인천광역시 중구
9802,1133703,4.0,경기도 의왕시
9803,1133703,4.0,경기도 이천시
9804,1327501,4.0,강원도 횡성군
9809,1173203,4.0,부산광역시 영도구
9810,1173203,4.0,경기도 성남시
9811,1173203,4.0,강원도 속초시
9813,1197004,4.0,강원도 강릉시
9814,1197004,4.0,충청남도 보령시
9815,1131102,5.0,경기도 수원시
9825,1186503,5.0,제주특별자치도 서귀포시
9826,1186503,5.0,제주특별자치도 서귀포시
9827,1154206,5.0,경상남도 거제시
9828,1154205,5.0,제주특별자치도 서귀포시
9829,1011103,4.0,강원도 강릉시
9830,1011103,4.0,강원도 강릉시
9831,1011103,4.0,강원도 속초시
9832,1011103,4.0,강원도 속초시
9838,1330801,4.0,경기도 수원시
9840,1115103,4.0,전라북도 무주군
9841,1115103,4.0,전라북도 무주군
9843,1115104,4.0,경기도 남양주시
9845,1177104,3.0,강원도 평창군
9846,1177104,3.0,충청남도 보령시
9848,1183304,4.0,경기도 수원시
9854,1265803,5.0,경상남도 양산시
9855,1265803,4.0,경상남도 양산시
9856,1270003,3.0,울산광역시 울주군
9857,1270003,4.0,경기도 용인시
9858,1270003,4.0,강원도 삼척시
9859,1270003,4.0,경상남도 거제시
9860,1270003,4.0,경상남도 김해시
9868,1520104,4.0,경상북도 경산시
9869,1520104,4.0,경상남도 김해시
9870,1520104,4.0,제주특별자치도 서귀포시
9871,1008002,3.0,서울특별시 도봉구
9872,1008002,3.0,서울특별시 마포구
9873,1008002,4.0,서울특별시 마포구
9874,1008002,3.0,인천광역시 남구
9875,1008002,3.0,울산광역시 남구
9876,1008002,3.0,경기도 동두천시
9877,1008002,3.0,경기도 시흥시
9878,1008002,3.0,경기도 가평군
9879,1008002,3.0,경기도 양평군
9880,1008002,4.0,강원도 평창군
9881,1008002,4.0,충청남도 아산시
9889,1118703,4.0,부산광역시 부산진구
9890,1118703,4.0,충청남도 보령시
9892,1179703,4.0,경기도 파주시
9893,1179703,4.0,전라북도 전주시
9896,1200403,5.0,부산광역시 해운대구
9897,1200403,4.0,경기도 포천시
9898,1200403,4.0,강원도 강릉시
9899,1208103,4.0,서울특별시 강남구
9900,1208103,4.0,서울특별시 강남구
9901,1208103,4.0,서울특별시 강남구
9903,1244703,5.0,제주특별자치도 서귀포시
9907,1500101,4.0,서울특별시 마포구
9908,1500101,4.0,경기도 이천시
9910,1500301,5.0,인천광역시 동구
9911,1500301,5.0,인천광역시 옹진군
9914,1500701,4.0,경기도 파주시
9915,1500701,4.0,강원도 고성군
9916,1500701,4.0,충청북도 제천시
9917,1500701,4.0,충청북도 제천시
9918,1500701,4.0,전라남도 순천시
9919,1500701,4.0,전라남도 순천시
9921,1500801,4.0,부산광역시 부산진구
9923,1500901,4.0,경기도 광명시
9924,1500901,3.0,경기도 과천시
9925,1500901,4.0,경기도 가평군
9926,1500901,4.0,경상북도 영주시
9927,1500901,5.0,경상북도 봉화군
9930,1501503,4.0,대구광역시 달성군
9931,1501504,4.0,대구광역시 달성군
9932,1501504,4.0,대구광역시 달성군
9933,1501504,4.0,경기도 수원시
9934,1501501,4.0,경상북도 김천시
9935,1501502,4.0,경상북도 안동시
9936,1501502,4.0,경상북도 안동시
9937,1501503,4.0,경상북도 문경시
9938,1501502,4.0,경상남도 남해군
9949,1503103,5.0,서울특별시 종로구
9950,1503102,5.0,서울특별시 중구
9951,1503102,4.0,서울특별시 광진구
9952,1503102,4.0,서울특별시 관악구
9953,1503102,4.0,서울특별시 관악구
9954,1503104,5.0,부산광역시 해운대구
9955,1503102,3.0,경기도 양평군
9956,1503103,4.0,강원도 춘천시
9957,1503104,4.0,강원도 춘천시
9958,1503102,3.0,강원도 홍천군
9959,1503102,5.0,강원도 홍천군
9960,1503102,5.0,전라북도 순창군
9961,1503102,3.0,경상북도 문경시
9962,1503102,3.0,제주특별자치도 서귀포시
9966,1503401,3.0,서울특별시 용산구
9967,1503401,5.0,서울특별시 용산구
9968,1503401,5.0,서울특별시 강남구
9971,1503501,4.0,서울특별시 강남구
9972,1503501,5.0,부산광역시 수영구
9973,1503501,3.0,경기도 군포시
9974,1503501,5.0,충청남도 보령시
9975,1503501,5.0,전라남도 순천시
9976,1503602,4.0,경기도 포천시
9980,1503701,4.0,서울특별시 서초구
9981,1503701,4.0,서울특별시 서초구
9982,1503701,4.0,서울특별시 서초구
9983,1503701,4.0,서울특별시 서초구
9984,1503701,4.0,서울특별시 서초구
9985,1503701,4.0,서울특별시 서초구
9986,1503701,4.0,강원도 춘천시
9990,1503902,5.0,경기도 남양주시
9991,1503902,4.0,경기도 오산시
9998,1504003,5.0,충청남도 태안군
9999,1504003,4.0,충청남도 태안군
10002,1504201,4.0,충청북도 충주시
10003,1504301,4.0,부산광역시 해운대구
10004,1504301,4.0,경기도 가평군
10005,1504301,4.0,강원도 고성군
10006,1504403,4.0,경기도 가평군
10007,1504404,4.0,강원도 춘천시
10008,1504404,4.0,강원도 홍천군
10011,1504501,4.0,서울특별시 송파구
10012,1504501,5.0,제주특별자치도 서귀포시
10013,1504501,5.0,제주특별자치도 서귀포시
10015,1504702,4.0,부산광역시 해운대구
10016,1504701,4.0,강원도 고성군
10017,1504702,4.0,전라남도 해남군
10019,1504901,4.0,서울특별시 송파구
10020,1504901,4.0,강원도 홍천군
10021,1505003,4.0,경기도 양주시
10022,1505003,4.0,강원도 고성군
10028,1505301,3.0,경기도 수원시
10029,1505301,3.0,경기도 수원시
10030,1505301,3.0,경기도 오산시
10031,1505301,5.0,경기도 가평군
10032,1505302,3.0,강원도 홍천군
10033,1505302,3.0,충청남도 공주시
10034,1505401,4.0,경기도 수원시
10035,1505402,3.0,경기도 안성시
10036,1505402,4.0,경기도 안성시
10037,1505401,5.0,강원도 정선군
10038,1505402,4.0,충청북도 청주시
10039,1505402,4.0,충청북도 제천시
10040,1505402,3.0,충청남도 아산시
10041,1505401,5.0,충청남도 당진시
10042,1505402,3.0,충청남도 당진시
10043,1505402,4.0,충청남도 당진시
10044,1505402,3.0,충청남도 당진시
10045,1505502,4.0,부산광역시 기장군
10046,1505502,4.0,충청남도 보령시
10047,1505502,4.0,충청남도 당진시
10048,1505502,4.0,제주특별자치도 서귀포시
10050,1505601,3.0,경상남도 통영시
10051,1505601,4.0,경상남도 양산시
10057,1506402,4.0,부산광역시 해운대구
10059,1506501,4.0,경기도 성남시
10060,1506501,4.0,경기도 성남시
10061,1506501,4.0,충청남도 아산시
10062,1506601,4.0,인천광역시 중구
10063,1506601,4.0,충청남도 아산시
10064,1506601,4.0,충청남도 당진시
10066,1506701,3.0,경기도 수원시
10067,1506701,3.0,경기도 수원시
10068,1506701,3.0,경기도 수원시
10069,1506702,4.0,강원도 강릉시
10070,1506901,4.0,경기도 수원시
10071,1506901,4.0,충청북도 충주시
10072,1506901,4.0,충청북도 충주시
10073,1506901,4.0,충청북도 제천시
10074,1506901,4.0,충청남도 서산시
10075,1506901,4.0,경상북도 영덕군
10078,1507101,4.0,강원도 속초시
10079,1507101,4.0,충청남도 서천군
10080,1507101,5.0,충청남도 서천군
10081,1507101,5.0,전라북도 무주군
10082,1507101,4.0,경상남도 통영시
10083,1507302,3.0,서울특별시 중구
10084,1507301,4.0,인천광역시 강화군
10085,1507301,4.0,경기도 수원시
10086,1507301,4.0,경기도 가평군
10087,1507301,4.0,충청북도 제천시
10088,1507302,4.0,전라남도 담양군
10089,1507301,4.0,경상남도 진주시
10093,1507601,4.0,부산광역시 서구
10094,1507601,4.0,경기도 남양주시
10095,1507601,4.0,경기도 화성시
10098,1507904,3.0,경기도 남양주시
10099,1507904,4.0,경기도 오산시
10100,1507903,4.0,경기도 하남시
10101,1507904,4.0,경기도 가평군
10102,1507904,4.0,강원도 원주시
10103,1507904,4.0,충청북도 음성군
10104,1507902,4.0,제주특별자치도 서귀포시
10106,1508002,3.0,경기도 여주시
10107,1508002,3.0,충청남도 보령시
10109,1508102,3.0,경기도 여주시
10110,1508102,3.0,경기도 양평군
10114,1508301,4.0,경기도 수원시
10115,1508301,4.0,전라북도 고창군
10116,1508402,4.0,인천광역시 연수구
10117,1508402,4.0,경기도 용인시
10118,1508402,4.0,경기도 여주시
10119,1508402,4.0,경기도 가평군
10120,1508402,3.0,경기도 가평군
10121,1508402,4.0,강원도 강릉시
10122,1508402,4.0,강원도 속초시
10123,1508402,4.0,강원도 삼척시
10124,1508402,3.0,강원도 평창군
10125,1508402,4.0,강원도 양양군
10127,1508501,4.0,경기도 성남시
10128,1508501,4.0,경기도 안산시
10133,1508902,4.0,경기도 이천시
10134,1508902,4.0,경기도 광주시
10137,1509002,5.0,서울특별시 강남구
10138,1509002,5.0,서울특별시 강남구
10139,1509002,5.0,서울특별시 강남구
10140,1509002,4.0,서울특별시 강남구
10141,1509001,4.0,강원도 속초시
10145,1509403,3.0,부산광역시 해운대구
10146,1509403,4.0,충청북도 진천군
10147,1509403,5.0,경상남도 김해시
10150,1509502,4.0,강원도 강릉시
10158,1510002,5.0,경기도 안성시
10159,1510001,4.0,강원도 강릉시
10160,1510001,4.0,전라북도 남원시
10161,1510202,4.0,전라남도 여수시
10162,1510202,4.0,제주특별자치도 서귀포시
10164,1510301,4.0,경기도 평택시
10166,1510401,4.0,강원도 강릉시
10167,1510401,4.0,전라남도 여수시
10168,1510401,4.0,제주특별자치도 서귀포시
10169,1510502,3.0,전라남도 여수시
10170,1510502,4.0,제주특별자치도 서귀포시
10172,1510602,4.0,제주특별자치도 서귀포시
10174,1510704,4.0,강원도 속초시
10175,1510704,4.0,강원도 속초시
10176,1510703,4.0,전라남도 여수시
10177,1511001,4.0,전라남도 여수시
