,userID,sex,age,living_area,living_area_size,occupation,family_size,marry,income_per_year
5634,1510704,여성,34,경기도,중소도시,은퇴/무직,4,배우자 있음,5000
5635,1511001,남성,78,경기도,중소도시,은퇴/무직,1,사별,360
5636,1511201,여성,82,제주특별자치도,중소도시,가정주부,1,이혼,700
5637,1511401,남성,36,제주특별자치도,중소도시,사무 종사자,4,배우자 있음,5000
5638,1511402,여성,36,제주특별자치도,중소도시,가정주부,4,배우자 있음,5000
5639,1511501,남성,35,제주특별자치도,중소도시,전문가 및 관련 종사자,3,배우자 있음,5000
5640,1511502,여성,35,제주특별자치도,중소도시,전문가 및 관련 종사자,3,배우자 있음,5000
5641,1511901,남성,49,제주특별자치도,중소도시,관리자,4,배우자 있음,4000
5642,1511902,여성,41,제주특별자치도,중소도시,은퇴/무직,4,배우자 있음,4000
5643,1511903,여성,16,제주특별자치도,중소도시,고등학생,4,미혼,4000
5644,1512001,남성,55,제주특별자치도,중소도시,판매 종사자,3,배우자 있음,3500
5645,1512002,여성,53,제주특별자치도,중소도시,판매 종사자,3,배우자 있음,3500
5646,1512003,남성,21,제주특별자치도,중소도시,대학생,3,미혼,3500
5647,1512101,여성,56,제주특별자치도,중소도시,판매 종사자,3,사별,4000
5648,1512102,여성,29,제주특별자치도,중소도시,은퇴/무직,3,미혼,4000
5649,1512103,여성,27,제주특별자치도,중소도시,대학생,3,미혼,4000
5650,1512301,남성,41,서울특별시,중소도시,사무 종사자,4,배우자 있음,6000
5651,1512302,여성,39,서울특별시,중소도시,가정주부,4,배우자 있음,6000
5652,1512401,남성,44,경기도,중소도시,판매 종사자,4,배우자 있음,2500
5653,1512402,여성,41,경기도,중소도시,가정주부,4,배우자 있음,2500
5654,1512501,남성,59,서울특별시,중소도시,전문가 및 관련 종사자,4,배우자 있음,6000
5655,1512502,여성,57,서울특별시,중소도시,가정주부,4,배우자 있음,6000
5656,1512503,남성,27,서울특별시,중소도시,대학생,4,미혼,6000
5657,1512504,여성,25,서울특별시,중소도시,대학생,4,미혼,6000
5658,1512601,남성,48,서울특별시,중소도시,사무 종사자,4,배우자 있음,6000
5659,1512602,여성,42,서울특별시,중소도시,가정주부,4,배우자 있음,6000
5660,1512603,여성,15,서울특별시,중소도시,중학생,4,미혼,6000
5661,1512801,남성,69,서울특별시,중소도시,농림어업 숙련 종사자,2,배우자 있음,2000
5662,1512802,여성,68,서울특별시,중소도시,농림어업 숙련 종사자,2,배우자 있음,2000
5663,1513001,남성,49,서울특별시,중소도시,사무 종사자,4,배우자 있음,7200
5664,1513002,여성,45,서울특별시,중소도시,가정주부,4,배우자 있음,7200
5665,1513003,여성,17,서울특별시,중소도시,고등학생,4,미혼,7200
5666,1513201,남성,49,서울특별시,중소도시,관리자,4,배우자 있음,10000
5667,1513202,여성,37,서울특별시,중소도시,가정주부,4,배우자 있음,10000
5668,1513301,남성,59,서울특별시,중소도시,기능원 및 관련 기능 종사자,3,배우자 있음,3600
5669,1513302,여성,55,서울특별시,중소도시,가정주부,3,배우자 있음,3600
5670,1513303,여성,34,서울특별시,중소도시,사무 종사자,3,미혼,3600
5671,1513401,남성,49,서울특별시,중소도시,전문가 및 관련 종사자,4,배우자 있음,4800
5672,1513402,여성,45,서울특별시,중소도시,가정주부,4,배우자 있음,4800
5673,1513403,여성,23,서울특별시,중소도시,대학생,4,미혼,4800
5674,1513404,여성,19,서울특별시,중소도시,대학생,4,미혼,4800
5675,1513501,남성,43,서울특별시,중소도시,판매 종사자,4,배우자 있음,5400
5676,1513502,여성,39,서울특별시,중소도시,서비스 종사자,4,배우자 있음,5400
5677,1513503,남성,18,서울특별시,중소도시,고등학생,4,미혼,5400
5678,1513504,여성,17,서울특별시,중소도시,고등학생,4,미혼,5400
5679,1513601,남성,67,서울특별시,중소도시,판매 종사자,2,배우자 있음,2760
5680,1513602,여성,65,서울특별시,중소도시,판매 종사자,2,배우자 있음,2760
5681,1513701,남성,57,서울특별시,중소도시,기능원 및 관련 기능 종사자,3,배우자 있음,7200
5682,1513702,여성,56,서울특별시,중소도시,판매 종사자,3,배우자 있음,7200
5683,1513703,여성,28,서울특별시,중소도시,대학생,3,미혼,7200
5684,1513801,남성,71,서울특별시,중소도시,은퇴/무직,2,배우자 있음,2400
5685,1513802,여성,67,서울특별시,중소도시,판매 종사자,2,배우자 있음,2400
5686,1513901,남성,52,서울특별시,중소도시,사무 종사자,3,배우자 있음,5400
5687,1513902,여성,51,서울특별시,중소도시,사무 종사자,3,배우자 있음,5400
5688,1513903,남성,23,서울특별시,중소도시,대학생,3,미혼,5400
5689,1514001,여성,51,서울특별시,중소도시,사무 종사자,3,사별,3600
5690,1514002,남성,24,서울특별시,중소도시,대학생,3,미혼,3600
5691,1514003,남성,23,서울특별시,중소도시,대학생,3,미혼,3600
5692,1514101,남성,54,서울특별시,중소도시,기능원 및 관련 기능 종사자,4,배우자 있음,7200
5693,1514102,여성,54,서울특별시,중소도시,판매 종사자,4,배우자 있음,7200
5694,1514103,여성,25,서울특별시,중소도시,대학생,4,미혼,7200
5695,1514104,남성,23,서울특별시,중소도시,대학생,4,미혼,7200
5696,1514201,남성,37,서울특별시,중소도시,사무 종사자,2,배우자 있음,7200
5697,1514202,여성,35,서울특별시,중소도시,사무 종사자,2,배우자 있음,7200
5698,1514501,남성,55,서울특별시,중소도시,사무 종사자,4,배우자 있음,8000
5699,1514502,여성,54,서울특별시,중소도시,판매 종사자,4,배우자 있음,8000
5700,1514503,남성,26,서울특별시,중소도시,대학생,4,미혼,8000
5701,1514504,남성,21,서울특별시,중소도시,대학생,4,미혼,8000
5702,1514601,남성,63,서울특별시,중소도시,기능원 및 관련 기능 종사자,7,배우자 있음,7000
5703,1514602,여성,64,서울특별시,중소도시,가정주부,7,배우자 있음,7000
5704,1514603,여성,38,서울특별시,중소도시,사무 종사자,7,배우자 있음,7000
5705,1514605,남성,42,서울특별시,중소도시,사무 종사자,7,배우자 있음,7000
5706,1514606,남성,36,서울특별시,중소도시,사무 종사자,7,미혼,7000
5707,1514701,여성,49,서울특별시,중소도시,사무 종사자,3,미혼,4000
5708,1514702,남성,77,서울특별시,중소도시,은퇴/무직,3,배우자 있음,4000
5709,1514703,여성,74,서울특별시,중소도시,은퇴/무직,3,배우자 있음,4000
5710,1514801,남성,65,서울특별시,중소도시,관리자,2,배우자 있음,5000
5711,1514802,여성,62,서울특별시,중소도시,가정주부,2,배우자 있음,5000
5712,1514901,남성,66,서울특별시,중소도시,은퇴/무직,6,배우자 있음,8000
5713,1514902,여성,64,서울특별시,중소도시,가정주부,6,배우자 있음,8000
5714,1514903,여성,37,서울특별시,중소도시,관리자,6,배우자 있음,8000
5715,1514905,남성,39,서울특별시,중소도시,관리자,6,배우자 있음,8000
5716,1515001,남성,41,서울특별시,중소도시,판매 종사자,4,배우자 있음,8000
5717,1515002,여성,40,서울특별시,중소도시,가정주부,4,배우자 있음,8000
5718,1515201,남성,63,서울특별시,중소도시,판매 종사자,4,배우자 있음,12000
5719,1515202,여성,59,서울특별시,중소도시,가정주부,4,배우자 있음,12000
5720,1515203,남성,33,서울특별시,중소도시,사무 종사자,4,미혼,12000
5721,1515204,남성,31,서울특별시,중소도시,사무 종사자,4,미혼,12000
5722,1515301,남성,60,서울특별시,중소도시,사무 종사자,3,배우자 있음,6000
5723,1515302,여성,55,서울특별시,중소도시,가정주부,3,배우자 있음,6000
5724,1515303,남성,24,서울특별시,중소도시,대학생,3,미혼,6000
5725,1515601,남성,53,서울특별시,중소도시,사무 종사자,4,배우자 있음,9000
5726,1515602,여성,52,서울특별시,중소도시,전문가 및 관련 종사자,4,배우자 있음,9000
5727,1515603,여성,24,서울특별시,중소도시,대학생,4,미혼,9000
5728,1515604,여성,22,서울특별시,중소도시,대학생,4,미혼,9000
5729,1515801,남성,64,서울특별시,중소도시,판매 종사자,5,배우자 있음,9000
5730,1515802,여성,61,서울특별시,중소도시,가정주부,5,배우자 있음,9000
5731,1515803,남성,36,서울특별시,중소도시,사무 종사자,5,미혼,9000
5732,1515804,여성,34,서울특별시,중소도시,사무 종사자,5,배우자 있음,9000
5733,1515805,남성,35,서울특별시,중소도시,전문가 및 관련 종사자,5,배우자 있음,9000
5734,1515901,남성,54,서울특별시,중소도시,관리자,4,배우자 있음,7000
5735,1515902,여성,51,서울특별시,중소도시,가정주부,4,배우자 있음,7000
5736,1515903,남성,26,서울특별시,중소도시,대학원생,4,미혼,7000
5737,1515904,남성,25,서울특별시,중소도시,대학생,4,미혼,7000
5738,1516001,남성,54,서울특별시,중소도시,사무 종사자,5,배우자 있음,12000
5739,1516002,여성,53,서울특별시,중소도시,전문가 및 관련 종사자,5,배우자 있음,12000
5740,1516003,여성,80,서울특별시,중소도시,은퇴/무직,5,사별,12000
5741,1516004,여성,25,서울특별시,중소도시,대학생,5,미혼,12000
5742,1516005,남성,24,서울특별시,중소도시,대학생,5,미혼,12000
5743,1516101,남성,47,서울특별시,중소도시,판매 종사자,5,배우자 있음,5000
5744,1516102,여성,46,서울특별시,중소도시,가정주부,5,배우자 있음,5000
5745,1516103,남성,18,서울특별시,중소도시,고등학생,5,미혼,5000
5746,1516104,남성,17,서울특별시,중소도시,고등학생,5,미혼,5000
5747,1517001,여성,69,서울특별시,중소도시,판매 종사자,3,이혼,3000
5748,1517301,남성,52,서울특별시,중소도시,사무 종사자,5,배우자 있음,6000
5749,1517302,여성,48,서울특별시,중소도시,가정주부,5,배우자 있음,6000
5750,1517303,여성,21,서울특별시,중소도시,대학생,5,미혼,6000
5751,1517304,남성,19,서울특별시,중소도시,대학생,5,미혼,6000
5752,1517701,남성,40,서울특별시,중소도시,사무 종사자,5,배우자 있음,10000
5753,1517702,여성,34,서울특별시,중소도시,가정주부,5,배우자 있음,10000
5754,1517801,남성,62,서울특별시,중소도시,사무 종사자,5,배우자 있음,10000
5755,1517802,여성,60,서울특별시,중소도시,사무 종사자,5,배우자 있음,10000
5756,1517803,여성,93,서울특별시,중소도시,가정주부,5,사별,10000
5757,1517804,남성,29,서울특별시,중소도시,대학생,5,미혼,10000
5758,1517805,여성,26,서울특별시,중소도시,대학생,5,미혼,10000
5759,1517901,남성,42,서울특별시,중소도시,사무 종사자,4,배우자 있음,3500
5760,1517902,여성,38,서울특별시,중소도시,가정주부,4,배우자 있음,3500
5761,1518101,남성,73,서울특별시,중소도시,판매 종사자,2,배우자 있음,12000
5762,1518102,여성,69,서울특별시,중소도시,가정주부,2,배우자 있음,12000
5763,1518301,남성,58,대구광역시,읍/면,서비스 종사자,2,배우자 있음,2400
5764,1518302,여성,58,대구광역시,읍/면,가정주부,2,배우자 있음,2400
5765,1518401,여성,57,대구광역시,읍/면,전문가 및 관련 종사자,2,사별,5000
5766,1518402,여성,27,대구광역시,읍/면,대학생,2,미혼,5000
5767,1518501,남성,52,대구광역시,읍/면,강치/기계 조작 및 조립 종사자,4,배우자 있음,3000
5768,1518502,여성,33,대구광역시,읍/면,가정주부,4,배우자 있음,3000
5769,1518601,남성,31,경상북도,읍/면,사무 종사자,4,배우자 있음,3800
5770,1518602,여성,34,경상북도,읍/면,가정주부,4,배우자 있음,3800
5771,1518603,여성,57,경상북도,읍/면,서비스 종사자,4,이혼,3800
5772,1518702,여성,73,대구광역시,읍/면,가정주부,3,배우자 있음,3500
5773,1518703,남성,52,대구광역시,읍/면,은퇴/무직,3,이혼,3500
5774,1518704,남성,23,대구광역시,읍/면,대학생,3,미혼,3500
5775,1518801,남성,40,대구광역시,읍/면,판매 종사자,5,배우자 있음,3500
5776,1518802,여성,39,대구광역시,읍/면,가정주부,5,배우자 있음,3500
5777,1518901,남성,48,대구광역시,읍/면,강치/기계 조작 및 조립 종사자,3,이혼,3000
5778,1518902,여성,79,대구광역시,읍/면,가정주부,3,사별,3000
5779,1519001,남성,40,대구광역시,읍/면,강치/기계 조작 및 조립 종사자,5,배우자 있음,3500
5780,1519002,여성,41,대구광역시,읍/면,가정주부,5,배우자 있음,3500
5781,1519101,남성,66,대구광역시,읍/면,은퇴/무직,2,이혼,2000
5782,1519102,여성,56,대구광역시,읍/면,가정주부,2,배우자 있음,2000
5783,1519201,남성,70,대구광역시,읍/면,단순노무자,3,배우자 있음,5000
5784,1519202,여성,68,대구광역시,읍/면,가정주부,3,배우자 있음,5000
5785,1519203,남성,40,대구광역시,읍/면,사무 종사자,3,미혼,5000
5786,1519301,남성,44,대구광역시,중소도시,판매 종사자,4,배우자 있음,7000
5787,1519302,여성,42,대구광역시,중소도시,가정주부,4,배우자 있음,7000
5788,1519401,남성,51,대구광역시,중소도시,관리자,3,배우자 있음,5000
5789,1519402,여성,47,대구광역시,중소도시,가정주부,3,배우자 있음,5000
5790,1519403,남성,15,대구광역시,중소도시,중학생,3,미혼,5000
5791,1519501,남성,64,대구광역시,중소도시,전문가 및 관련 종사자,2,배우자 있음,6000
5792,1519502,여성,61,대구광역시,중소도시,가정주부,2,배우자 있음,6000
5793,1519601,남성,60,대구광역시,중소도시,강치/기계 조작 및 조립 종사자,4,배우자 있음,10000
5794,1519602,여성,57,대구광역시,중소도시,가정주부,4,배우자 있음,10000
5795,1519603,남성,31,대구광역시,중소도시,사무 종사자,4,미혼,10000
5796,1519604,여성,27,대구광역시,중소도시,사무 종사자,4,미혼,10000
5797,1519701,남성,51,대구광역시,중소도시,관리자,4,배우자 있음,10000
5798,1519702,여성,51,대구광역시,중소도시,가정주부,4,배우자 있음,10000
5799,1519703,여성,16,대구광역시,중소도시,고등학생,4,미혼,10000
5800,1519704,남성,20,대구광역시,중소도시,대학생,4,미혼,10000
5801,1519901,남성,46,대구광역시,중소도시,사무 종사자,5,배우자 있음,6000
5802,1519902,여성,42,대구광역시,중소도시,사무 종사자,5,배우자 있음,6000
5803,1519903,여성,19,대구광역시,중소도시,대학생,5,미혼,6000
5804,1519904,남성,16,대구광역시,중소도시,고등학생,5,미혼,6000
5805,1520001,남성,58,대구광역시,중소도시,관리자,4,배우자 있음,12000
5806,1520002,여성,48,대구광역시,중소도시,가정주부,4,배우자 있음,12000
5807,1520003,남성,20,대구광역시,중소도시,대학생,4,미혼,12000
5808,1520004,여성,41,대구광역시,중소도시,사무 종사자,4,미혼,12000
5809,1520101,남성,42,대구광역시,중소도시,관리자,3,배우자 있음,10000
5810,1520102,여성,41,대구광역시,중소도시,가정주부,3,배우자 있음,10000
5811,1520201,남성,50,대구광역시,중소도시,사무 종사자,4,배우자 있음,5000
5812,1520202,여성,49,대구광역시,중소도시,가정주부,4,배우자 있음,5000
5813,1520203,여성,19,대구광역시,중소도시,대학생,4,미혼,5000
5814,1520401,남성,38,전라남도,중소도시,사무 종사자,2,배우자 있음,4500
5815,1520402,여성,38,전라남도,중소도시,가정주부,2,배우자 있음,4500
5816,1520601,남성,37,광주광역시,중소도시,서비스 종사자,4,배우자 있음,4200
5817,1520602,여성,33,광주광역시,중소도시,사무 종사자,4,배우자 있음,4200
5818,1520701,여성,53,광주광역시,중소도시,판매 종사자,2,이혼,4500
5819,1520703,여성,25,광주광역시,중소도시,사무 종사자,2,미혼,4500
5820,1521101,남성,75,광주광역시,중소도시,은퇴/무직,3,배우자 있음,840
5821,1521102,여성,64,광주광역시,중소도시,가정주부,3,배우자 있음,840
5822,1521201,남성,41,광주광역시,중소도시,단순노무자,5,배우자 있음,6000
5823,1521202,여성,30,광주광역시,중소도시,단순노무자,5,배우자 있음,6000
5824,1521205,여성,23,광주광역시,중소도시,은퇴/무직,5,미혼,6000
5825,1521301,남성,56,광주광역시,중소도시,기능원 및 관련 기능 종사자,4,배우자 있음,10000
5826,1521302,여성,52,광주광역시,중소도시,판매 종사자,4,배우자 있음,10000
5827,1521303,남성,29,광주광역시,중소도시,기능원 및 관련 기능 종사자,4,미혼,10000
5828,1521304,남성,28,광주광역시,중소도시,은퇴/무직,4,미혼,10000
5829,1521501,남성,55,광주광역시,중소도시,판매 종사자,4,배우자 있음,10000
5830,1521502,여성,49,광주광역시,중소도시,판매 종사자,4,배우자 있음,10000
5831,1521503,여성,21,광주광역시,중소도시,대학생,4,미혼,10000
5832,1521504,남성,20,광주광역시,중소도시,대학생,4,미혼,10000
5833,1521701,남성,47,광주광역시,중소도시,사무 종사자,4,배우자 있음,12000
5834,1521702,여성,45,광주광역시,중소도시,전문가 및 관련 종사자,4,배우자 있음,12000
5835,1521703,여성,16,광주광역시,중소도시,고등학생,4,미혼,12000
5836,1521801,남성,55,광주광역시,중소도시,기능원 및 관련 기능 종사자,6,배우자 있음,6240
5837,1521802,여성,51,광주광역시,중소도시,강치/기계 조작 및 조립 종사자,6,배우자 있음,6240
5838,1521804,여성,21,광주광역시,중소도시,대학생,6,미혼,6240
5839,1521805,여성,19,광주광역시,중소도시,대학생,6,미혼,6240
5840,1521806,남성,17,광주광역시,중소도시,고등학생,6,미혼,6240
5841,1522101,남성,50,광주광역시,중소도시,기능원 및 관련 기능 종사자,5,배우자 있음,5000
5842,1522102,여성,46,광주광역시,중소도시,가정주부,5,배우자 있음,5000
5843,1522103,남성,20,광주광역시,중소도시,대학생,5,미혼,5000
5844,1522104,남성,18,광주광역시,중소도시,고등학생,5,미혼,5000
5845,1522201,남성,44,광주광역시,중소도시,사무 종사자,4,배우자 있음,5500
5846,1522202,여성,43,광주광역시,중소도시,가정주부,4,배우자 있음,5500
5847,1522301,남성,51,광주광역시,중소도시,판매 종사자,3,배우자 있음,8000
5848,1522302,여성,54,광주광역시,중소도시,가정주부,3,배우자 있음,8000
5849,1522303,여성,26,광주광역시,중소도시,전문가 및 관련 종사자,3,미혼,8000
5850,1522401,남성,76,광주광역시,중소도시,은퇴/무직,2,배우자 있음,15000
5851,1522402,여성,68,광주광역시,중소도시,가정주부,2,배우자 있음,15000
5852,1522501,남성,48,광주광역시,중소도시,사무 종사자,4,배우자 있음,10000
5853,1522502,여성,45,광주광역시,중소도시,사무 종사자,4,배우자 있음,10000
5854,1522503,남성,15,광주광역시,중소도시,중학생,4,미혼,10000
5855,1522601,남성,58,전라남도,읍/면,전문가 및 관련 종사자,4,배우자 있음,10000
5856,1522602,여성,58,전라남도,읍/면,판매 종사자,4,배우자 있음,10000
5857,1522604,남성,22,전라남도,읍/면,대학생,4,미혼,10000
5858,1522801,남성,52,광주광역시,중소도시,판매 종사자,5,배우자 있음,8000
5859,1522802,여성,47,광주광역시,중소도시,서비스 종사자,5,배우자 있음,8000
5860,1522803,남성,23,광주광역시,중소도시,대학생,5,미혼,8000
5861,1523101,여성,78,광주광역시,중소도시,은퇴/무직,2,사별,3500
5862,1523102,남성,47,광주광역시,중소도시,은퇴/무직,2,배우자 있음,3500
5863,1523301,남성,52,경기도,중소도시,판매 종사자,5,배우자 있음,9500
5864,1523302,여성,52,경기도,중소도시,서비스 종사자,5,배우자 있음,9500
5865,1523303,여성,27,경기도,중소도시,대학생,5,미혼,9500
5866,1523304,여성,24,경기도,중소도시,사무 종사자,5,미혼,9500
5867,1523305,여성,19,경기도,중소도시,대학생,5,미혼,9500
5868,1523401,남성,56,경기도,중소도시,판매 종사자,4,배우자 있음,9000
5869,1523402,여성,51,경기도,중소도시,사무 종사자,4,배우자 있음,9000
5870,1523403,여성,25,경기도,중소도시,대학생,4,미혼,9000
5871,1523404,여성,22,경기도,중소도시,대학생,4,미혼,9000
5872,1523501,남성,61,경기도,중소도시,사무 종사자,4,배우자 있음,10500
5873,1523502,여성,58,경기도,중소도시,가정주부,4,배우자 있음,10500
5874,1523503,여성,34,경기도,중소도시,사무 종사자,4,미혼,10500
5875,1523504,여성,28,경기도,중소도시,대학생,4,미혼,10500
5876,1523601,남성,56,경기도,중소도시,판매 종사자,5,배우자 있음,7000
5877,1523602,여성,53,경기도,중소도시,가정주부,5,배우자 있음,7000
5878,1523605,여성,28,경기도,중소도시,사무 종사자,5,미혼,7000
5879,1523606,여성,19,경기도,중소도시,대학생,5,미혼,7000
5880,1523701,남성,53,경기도,중소도시,판매 종사자,6,배우자 있음,6000
5881,1523702,여성,51,경기도,중소도시,가정주부,6,배우자 있음,6000
5882,1523703,여성,26,경기도,중소도시,대학생,6,미혼,6000
5883,1523704,여성,24,경기도,중소도시,대학생,6,미혼,6000
5884,1523705,여성,21,경기도,중소도시,대학생,6,미혼,6000
5885,1523706,남성,15,경기도,중소도시,중학생,6,미혼,6000
5886,1523901,남성,56,경기도,중소도시,전문가 및 관련 종사자,4,배우자 있음,8000
5887,1523902,여성,57,경기도,중소도시,가정주부,4,배우자 있음,8000
5888,1523903,여성,29,경기도,중소도시,사무 종사자,4,미혼,8000
5889,1523904,여성,27,경기도,중소도시,대학생,4,미혼,8000
5890,1524001,남성,39,경기도,중소도시,사무 종사자,5,배우자 있음,3000
5891,1524002,여성,37,경기도,중소도시,가정주부,5,배우자 있음,3000
5892,1524101,남성,38,경기도,중소도시,사무 종사자,4,배우자 있음,8000
5893,1524102,여성,31,경기도,중소도시,가정주부,4,배우자 있음,8000
5894,1524301,남성,55,경기도,중소도시,사무 종사자,4,배우자 있음,8000
5895,1524302,여성,48,경기도,중소도시,가정주부,4,배우자 있음,8000
5896,1524303,남성,24,경기도,중소도시,대학생,4,미혼,8000
5897,1524304,여성,21,경기도,중소도시,대학생,4,미혼,8000
5898,1524401,남성,49,경기도,중소도시,판매 종사자,4,배우자 있음,5000
5899,1524402,여성,46,경기도,중소도시,가정주부,4,배우자 있음,5000
5900,1524403,여성,18,경기도,중소도시,고등학생,4,미혼,5000
5901,1524501,남성,48,경기도,중소도시,전문가 및 관련 종사자,5,배우자 있음,5000
5902,1524502,여성,44,경기도,중소도시,가정주부,5,배우자 있음,5000
5903,1524503,남성,17,경기도,중소도시,고등학생,5,미혼,5000
5904,1524601,남성,57,경기도,중소도시,전문가 및 관련 종사자,3,배우자 있음,7000
5905,1524602,여성,56,경기도,중소도시,전문가 및 관련 종사자,3,배우자 있음,7000
5906,1524603,남성,27,경기도,중소도시,은퇴/무직,3,미혼,7000
5907,1524701,남성,63,경기도,중소도시,강치/기계 조작 및 조립 종사자,4,배우자 있음,5000
5908,1524702,여성,54,경기도,중소도시,판매 종사자,4,배우자 있음,5000
5909,1524703,남성,32,경기도,중소도시,사무 종사자,4,미혼,5000
5910,1524704,여성,29,경기도,중소도시,전문가 및 관련 종사자,4,미혼,5000
5911,1524801,남성,50,경기도,중소도시,판매 종사자,7,배우자 있음,5000
5912,1524802,여성,41,경기도,중소도시,판매 종사자,7,배우자 있음,5000
5913,1524803,남성,81,경기도,중소도시,은퇴/무직,7,배우자 있음,5000
5914,1524804,여성,78,경기도,중소도시,가정주부,7,배우자 있음,5000
5915,1524805,여성,17,경기도,중소도시,고등학생,7,미혼,5000
5916,1525001,남성,39,경기도,중소도시,판매 종사자,3,배우자 있음,4200
5917,1525002,여성,39,경기도,중소도시,가정주부,3,배우자 있음,4200
5918,1525101,남성,48,경기도,중소도시,전문가 및 관련 종사자,5,배우자 있음,8200
5919,1525102,여성,45,경기도,중소도시,사무 종사자,5,배우자 있음,8200
5920,1525103,여성,20,경기도,중소도시,대학생,5,미혼,8200
5921,1525104,여성,17,경기도,중소도시,고등학생,5,미혼,8200
5922,1525301,남성,51,경기도,중소도시,관리자,4,배우자 있음,5000
5923,1525302,여성,42,경기도,중소도시,가정주부,4,배우자 있음,5000
5924,1525303,남성,17,경기도,중소도시,고등학생,4,미혼,5000
5925,1525304,여성,16,경기도,중소도시,고등학생,4,미혼,5000
5926,1525501,남성,52,경기도,중소도시,판매 종사자,3,배우자 있음,4000
5927,1525502,여성,52,경기도,중소도시,가정주부,3,배우자 있음,4000
5928,1525503,남성,17,경기도,중소도시,고등학생,3,미혼,4000
5929,1525601,남성,79,경기도,중소도시,은퇴/무직,2,배우자 있음,3000
5930,1525602,여성,78,경기도,중소도시,가정주부,2,배우자 있음,3000
5931,1525701,남성,60,경기도,중소도시,서비스 종사자,3,배우자 있음,3600
5932,1525702,여성,60,경기도,중소도시,가정주부,3,배우자 있음,3600
5933,1525704,남성,29,경기도,중소도시,대학생,3,미혼,3600
5934,1525801,남성,64,경기도,중소도시,사무 종사자,2,배우자 있음,4300
5935,1525802,여성,63,경기도,중소도시,가정주부,2,배우자 있음,4300
5936,1525901,남성,52,경기도,중소도시,관리자,4,배우자 있음,7000
5937,1525902,여성,50,경기도,중소도시,가정주부,4,배우자 있음,7000
5938,1525903,여성,22,경기도,중소도시,대학생,4,미혼,7000
5939,1525904,남성,20,경기도,중소도시,대학생,4,미혼,7000
5940,1526001,남성,78,경기도,중소도시,은퇴/무직,4,배우자 있음,5000
5941,1526002,여성,76,경기도,중소도시,가정주부,4,배우자 있음,5000
5942,1526101,남성,45,경기도,중소도시,사무 종사자,5,배우자 있음,10000
5943,1526102,여성,41,경기도,중소도시,가정주부,5,배우자 있음,10000
5944,1526301,남성,48,경기도,중소도시,관리자,4,배우자 있음,6000
5945,1526302,여성,40,경기도,중소도시,가정주부,4,배우자 있음,6000
5946,1526303,여성,16,경기도,중소도시,고등학생,4,미혼,6000
5947,1526401,남성,70,경기도,중소도시,은퇴/무직,3,배우자 있음,7200
5948,1526402,여성,68,경기도,중소도시,가정주부,3,배우자 있음,7200
5949,1526403,남성,43,경기도,중소도시,사무 종사자,3,미혼,7200
5950,1526501,남성,52,경기도,중소도시,사무 종사자,4,배우자 있음,5000
5951,1526502,여성,49,경기도,중소도시,전문가 및 관련 종사자,4,배우자 있음,5000
5952,1526503,남성,20,경기도,중소도시,대학생,4,미혼,5000
5953,1526504,여성,18,경기도,중소도시,고등학생,4,미혼,5000
5954,1526601,남성,55,경기도,중소도시,관리자,3,배우자 있음,12000
5955,1526602,여성,45,경기도,중소도시,판매 종사자,3,배우자 있음,12000
5956,1526701,남성,46,경기도,중소도시,전문가 및 관련 종사자,5,배우자 있음,10000
5957,1526702,여성,47,경기도,중소도시,전문가 및 관련 종사자,5,배우자 있음,10000
5958,1526703,여성,57,경기도,중소도시,은퇴/무직,5,배우자 있음,10000
5959,1526801,남성,54,경기도,중소도시,판매 종사자,4,배우자 있음,7200
5960,1526802,여성,50,경기도,중소도시,사무 종사자,4,배우자 있음,7200
5961,1526803,여성,18,경기도,중소도시,고등학생,4,미혼,7200
5962,1526804,여성,16,경기도,중소도시,고등학생,4,미혼,7200
5963,1527101,남성,48,경기도,중소도시,사무 종사자,4,배우자 있음,5000
5964,1527102,여성,44,경기도,중소도시,가정주부,4,배우자 있음,5000
5965,1527103,남성,21,경기도,중소도시,대학생,4,미혼,5000
5966,1527104,남성,51,경기도,중소도시,전문가 및 관련 종사자,4,미혼,5000
5967,1527201,남성,42,경기도,중소도시,사무 종사자,3,배우자 있음,5000
5968,1527202,여성,42,경기도,중소도시,사무 종사자,3,배우자 있음,5000
5969,1527401,남성,73,서울특별시,중소도시,판매 종사자,2,배우자 있음,2000
5970,1527402,여성,67,서울특별시,중소도시,가정주부,2,배우자 있음,2000
5971,1527601,남성,41,경기도,중소도시,판매 종사자,6,배우자 있음,5000
5972,1527602,여성,39,경기도,중소도시,은퇴/무직,6,배우자 있음,5000
5973,1527606,여성,75,경기도,중소도시,은퇴/무직,6,사별,5000
5974,1527608,여성,37,경기도,중소도시,은퇴/무직,6,미혼,5000
5975,1527701,남성,48,경기도,중소도시,사무 종사자,4,배우자 있음,8300
5976,1527702,여성,47,경기도,중소도시,가정주부,4,배우자 있음,8300
5977,1527703,남성,19,경기도,중소도시,대학생,4,미혼,8300
5978,1527704,남성,16,경기도,중소도시,고등학생,4,미혼,8300
5979,1527901,남성,35,경기도,중소도시,사무 종사자,6,배우자 있음,9000
5980,1527902,여성,34,경기도,중소도시,가정주부,6,배우자 있음,9000
5981,1527903,여성,57,경기도,중소도시,가정주부,6,배우자 있음,9000
5982,1528101,남성,56,경기도,중소도시,사무 종사자,2,배우자 있음,20000
